; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:20
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:16.563
SystemTime, Time(s), meow
'2026-08-22 08:28:16.568731300,0.005731300,0
'2026-08-22 08:28:16.568742400,0.005742400,1
'2026-08-22 08:28:16.568757000,0.005757000,0
'2026-08-22 08:28:16.568768500,0.005768500,1
'2026-08-22 08:28:16.568783300,0.005783300,0
'2026-08-22 08:28:16.568794600,0.005794600,1
'2026-08-22 08:28:16.568809200,0.005809200,0
'2026-08-22 08:28:16.568820700,0.005820700,1
'2026-08-22 08:28:16.568835200,0.005835200,0
'2026-08-22 08:28:16.568846800,0.005846800,1
'2026-08-22 08:28:16.568861500,0.005861500,0
'2026-08-22 08:28:16.568872800,0.005872800,1
'2026-08-22 08:28:16.568887400,0.005887400,0
'2026-08-22 08:28:16.568898900,0.005898900,1
'2026-08-22 08:28:16.568913600,0.005913600,0
'2026-08-22 08:28:16.568925000,0.005925000,1
'2026-08-22 08:28:16.568939700,0.005939700,0
'2026-08-22 08:28:16.568951000,0.005951000,1
'2026-08-22 08:28:16.568965600,0.005965600,0
'2026-08-22 08:28:16.568977100,0.005977100,1
'2026-08-22 08:28:16.568991900,0.005991900,0
'2026-08-22 08:28:16.569003200,0.006003200,1
'2026-08-22 08:28:16.569017600,0.006017600,0
'2026-08-22 08:28:16.569029300,0.006029300,1
'2026-08-22 08:28:16.569044200,0.006044200,0
'2026-08-22 08:28:16.569055300,0.006055300,1
'2026-08-22 08:28:16.569070000,0.006070000,0
'2026-08-22 08:28:16.569081400,0.006081400,1
'2026-08-22 08:28:16.569096100,0.006096100,0
'2026-08-22 08:28:16.569107500,0.006107500,1
'2026-08-22 08:28:16.569122200,0.006122200,0
'2026-08-22 08:28:16.569122300,0.006122300,1
'2026-08-22 08:28:16.569122400,0.006122400,0
'2026-08-22 08:28:16.569124400,0.006124400,1
'2026-08-22 08:28:16.569539000,0.006539000,0
'2026-08-22 08:28:16.569550600,0.006550600,1
'2026-08-22 08:28:16.569565200,0.006565200,0
'2026-08-22 08:28:16.569565400,0.006565400,1
'2026-08-22 08:28:16.569565500,0.006565500,0
'2026-08-22 08:28:16.569576600,0.006576600,1
'2026-08-22 08:28:16.569591400,0.006591400,0
'2026-08-22 08:28:16.569602700,0.006602700,1
'2026-08-22 08:28:16.569617200,0.006617200,0
'2026-08-22 08:28:16.569628800,0.006628800,1
'2026-08-22 08:28:16.569643600,0.006643600,0
'2026-08-22 08:28:16.569647900,0.006647900,1
'2026-08-22 08:28:16.569648000,0.006648000,0
'2026-08-22 08:28:16.569654900,0.006654900,1
'2026-08-22 08:28:16.569669500,0.006669500,0
'2026-08-22 08:28:16.569681000,0.006681000,1
'2026-08-22 08:28:16.569695800,0.006695800,0
'2026-08-22 08:28:16.569707000,0.006707000,1
'2026-08-22 08:28:16.569721500,0.006721500,0
'2026-08-22 08:28:16.569733100,0.006733100,1
'2026-08-22 08:28:16.569747800,0.006747800,0
'2026-08-22 08:28:16.569759200,0.006759200,1
'2026-08-22 08:28:16.569773600,0.006773600,0
'2026-08-22 08:28:16.569773900,0.006773900,1
'2026-08-22 08:28:16.569774000,0.006774000,0
'2026-08-22 08:28:16.569785200,0.006785200,1
'2026-08-22 08:28:16.569799800,0.006799800,0
'2026-08-22 08:28:16.569811300,0.006811300,1
'2026-08-22 08:28:16.569825800,0.006825800,0
'2026-08-22 08:28:16.569825900,0.006825900,1
'2026-08-22 08:28:16.569826000,0.006826000,0
'2026-08-22 08:28:16.569837400,0.006837400,1
'2026-08-22 08:28:16.569851900,0.006851900,0
'2026-08-22 08:28:16.569852000,0.006852000,1
'2026-08-22 08:28:16.569852100,0.006852100,0
'2026-08-22 08:28:16.569863500,0.006863500,1
'2026-08-22 08:28:16.569878000,0.006878000,0
'2026-08-22 08:28:16.569889500,0.006889500,1
'2026-08-22 08:28:16.569904200,0.006904200,0
'2026-08-22 08:28:16.569915600,0.006915600,1
'2026-08-22 08:28:16.569930200,0.006930200,0
'2026-08-22 08:28:16.569941700,0.006941700,1
'2026-08-22 08:28:16.571159400,0.008159400,0
'2026-08-22 08:28:16.571166700,0.008166700,1
'2026-08-22 08:28:16.571181400,0.008181400,0
'2026-08-22 08:28:16.571192800,0.008192800,1
'2026-08-22 08:28:16.571207200,0.008207200,0
'2026-08-22 08:28:16.571218900,0.008218900,1
'2026-08-22 08:28:16.571233600,0.008233600,0
'2026-08-22 08:28:16.571233800,0.008233800,1
'2026-08-22 08:28:16.571233900,0.008233900,0
'2026-08-22 08:28:16.571245000,0.008245000,1
'2026-08-22 08:28:16.571259400,0.008259400,0
'2026-08-22 08:28:16.571259500,0.008259500,1
'2026-08-22 08:28:16.571259600,0.008259600,0
'2026-08-22 08:28:16.571271000,0.008271000,1
'2026-08-22 08:28:16.571285600,0.008285600,0
'2026-08-22 08:28:16.571297100,0.008297100,1
'2026-08-22 08:28:16.571311800,0.008311800,0
'2026-08-22 08:28:16.571312700,0.008312700,1
'2026-08-22 08:28:16.571312800,0.008312800,0
'2026-08-22 08:28:16.571323200,0.008323200,1
'2026-08-22 08:28:16.571337700,0.008337700,0
'2026-08-22 08:28:16.571337800,0.008337800,1
'2026-08-22 08:28:16.571338000,0.008338000,0
'2026-08-22 08:28:16.571349300,0.008349300,1
'2026-08-22 08:28:16.571364000,0.008364000,0
'2026-08-22 08:28:16.571375300,0.008375300,1
'2026-08-22 08:28:16.571389900,0.008389900,0
'2026-08-22 08:28:16.571401400,0.008401400,1
'2026-08-22 08:28:16.571416200,0.008416200,0
'2026-08-22 08:28:16.571427500,0.008427500,1
'2026-08-22 08:28:16.571442000,0.008442000,0
'2026-08-22 08:28:16.571453600,0.008453600,1
'2026-08-22 08:28:16.571468200,0.008468200,0
'2026-08-22 08:28:16.571479600,0.008479600,1
