; CSV, generated by atk_libsigrok4 1.0.0 on 2026-08-22 08:28:51
; Channels (1/16)
; ChannelsType: 1
; Sample rate: 10 MHz
; Sample count: 1.907349 M
; Sampling time: 2026-08-22 08:28:41.742
SystemTime, Time(s), meow
'2026-08-22 08:28:41.747029200,0.005029200,0
'2026-08-22 08:28:41.747040700,0.005040700,1
'2026-08-22 08:28:41.747055400,0.005055400,0
'2026-08-22 08:28:41.747066800,0.005066800,1
'2026-08-22 08:28:41.747081600,0.005081600,0
'2026-08-22 08:28:41.747092800,0.005092800,1
'2026-08-22 08:28:41.747107400,0.005107400,0
'2026-08-22 08:28:41.747107600,0.005107600,1
'2026-08-22 08:28:41.747107700,0.005107700,0
'2026-08-22 08:28:41.747118900,0.005118900,1
'2026-08-22 08:28:41.747133700,0.005133700,0
'2026-08-22 08:28:41.747145000,0.005145000,1
'2026-08-22 08:28:41.747159900,0.005159900,0
'2026-08-22 08:28:41.747171100,0.005171100,1
'2026-08-22 08:28:41.747185700,0.005185700,0
'2026-08-22 08:28:41.747197200,0.005197200,1
'2026-08-22 08:28:41.747212100,0.005212100,0
'2026-08-22 08:28:41.747212300,0.005212300,1
'2026-08-22 08:28:41.747212400,0.005212400,0
'2026-08-22 08:28:41.747223300,0.005223300,1
'2026-08-22 08:28:41.747238200,0.005238200,0
'2026-08-22 08:28:41.747249300,0.005249300,1
'2026-08-22 08:28:41.747264000,0.005264000,0
'2026-08-22 08:28:41.747275400,0.005275400,1
'2026-08-22 08:28:41.747290200,0.005290200,0
'2026-08-22 08:28:41.747290600,0.005290600,1
'2026-08-22 08:28:41.747290700,0.005290700,0
'2026-08-22 08:28:41.747301500,0.005301500,1
'2026-08-22 08:28:41.747717700,0.005717700,0
'2026-08-22 08:28:41.747718600,0.005718600,1
'2026-08-22 08:28:41.747733400,0.005733400,0
'2026-08-22 08:28:41.747744700,0.005744700,1
'2026-08-22 08:28:41.747759300,0.005759300,0
'2026-08-22 08:28:41.747770800,0.005770800,1
'2026-08-22 08:28:41.747785500,0.005785500,0
'2026-08-22 08:28:41.747796900,0.005796900,1
'2026-08-22 08:28:41.747811400,0.005811400,0
'2026-08-22 08:28:41.747823000,0.005823000,1
'2026-08-22 08:28:41.747837700,0.005837700,0
'2026-08-22 08:28:41.747849100,0.005849100,1
'2026-08-22 08:28:41.747863800,0.005863800,0
'2026-08-22 08:28:41.747875200,0.005875200,1
'2026-08-22 08:28:41.747889800,0.005889800,0
'2026-08-22 08:28:41.747889900,0.005889900,1
'2026-08-22 08:28:41.747890000,0.005890000,0
'2026-08-22 08:28:41.747901300,0.005901300,1
'2026-08-22 08:28:41.747916400,0.005916400,0
'2026-08-22 08:28:41.747917300,0.005917300,1
'2026-08-22 08:28:41.747917400,0.005917400,0
'2026-08-22 08:28:41.747927300,0.005927300,1
'2026-08-22 08:28:41.747942000,0.005942000,0
'2026-08-22 08:28:41.747953400,0.005953400,1
'2026-08-22 08:28:41.747968200,0.005968200,0
'2026-08-22 08:28:41.747979500,0.005979500,1
'2026-08-22 08:28:41.747994300,0.005994300,0
'2026-08-22 08:28:41.748005600,0.006005600,1
'2026-08-22 08:28:41.748020200,0.006020200,0
'2026-08-22 08:28:41.748031600,0.006031600,1
'2026-08-22 08:28:41.748046400,0.006046400,0
'2026-08-22 08:28:41.748047500,0.006047500,1
'2026-08-22 08:28:41.748047600,0.006047600,0
'2026-08-22 08:28:41.748057700,0.006057700,1
'2026-08-22 08:28:41.748072400,0.006072400,0
'2026-08-22 08:28:41.748072800,0.006072800,1
'2026-08-22 08:28:41.748072900,0.006072900,0
'2026-08-22 08:28:41.748083800,0.006083800,1
'2026-08-22 08:28:41.748098700,0.006098700,0
'2026-08-22 08:28:41.748099200,0.006099200,1
'2026-08-22 08:28:41.748099300,0.006099300,0
'2026-08-22 08:28:41.748109900,0.006109900,1
